代码,名称,日期,open,high,low,close,成交量,成交额(百万)
000001.SH,上证指数,1998-01-08,1243.12,1250,1235.88,1237.16,397783000,4500.6
000001.SH,上证指数,1998-01-09,1233.7,1244.99,1221.29,1239.9,527778600,6363.8
000001.SH,上证指数,1998-01-12,1242.21,1246.65,1226.39,1226.96,566970200,6614.5
000001.SH,上证指数,1998-01-13,1211.88,1211.88,1110.08,1167.64,703181300,8960.6
000001.SH,上证指数,1998-01-14,1170.34,1203.24,1170.32,1202.21,554465500,6206.5
000001.SH,上证指数,1998-01-15,1210.42,1217.86,1196.14,1215.43,513174100,5687.6
000001.SH,上证指数,1998-01-16,1215.82,1220.97,1207.91,1213.96,374967100,4571.2
000001.SH,上证指数,1998-01-19,1215.4,1216.98,1205.47,1213.12,313707300,3649.8
000001.SH,上证指数,1998-01-20,1211.27,1215.57,1195.38,1203.71,287731500,3453.6
000001.SH,上证指数,1998-01-21,1201.98,1209.68,1198.22,1200.2,230761000,2873.9
000001.SH,上证指数,1998-01-22,1200.52,1207.45,1194.38,1204.43,385102300,4093.5
000001.SH,上证指数,1998-01-23,1206.49,1224.12,1206.45,1222.91,313838400,3420.7
000001.SH,上证指数,1998-02-09,1257.99,1262.62,1244.42,1248.04,411013300,4623.2
000001.SH,上证指数,1998-02-10,1248.59,1248.59,1233.69,1236.51,496287400,4700.7
000001.SH,上证指数,1998-02-11,1234.18,1251.45,1233.53,1250.23,430082200,4289.6
000001.SH,上证指数,1998-02-12,1253.38,1254.41,1241.99,1246.29,451112500,4529.5
000001.SH,上证指数,1998-02-13,1246.73,1251.91,1241.82,1245.91,394452900,4436.7
000001.SH,上证指数,1998-02-16,1246.79,1247.96,1230.91,1236.23,437705500,4989.4
000001.SH,上证指数,1998-02-17,1234.83,1240.57,1228.11,1238.5,333601900,3726.3
000001.SH,上证指数,1998-02-18,1239.63,1240.17,1225.49,1229.83,451097000,4674.1
000001.SH,上证指数,1998-02-19,1229.8,1235.49,1223.93,1232.58,321415600,3314.4
000001.SH,上证指数,1998-02-20,1234.6,1237.91,1224.58,1226.02,302800700,3195.5
000001.SH,上证指数,1998-02-23,1217.85,1217.85,1195.88,1208.6,363027200,3916.2
000001.SH,上证指数,1998-02-24,1206.92,1216.35,1206.09,1208.21,325195000,3201.5
000001.SH,上证指数,1998-02-25,1208.52,1209.49,1191.75,1194.67,325404900,3268.8
000001.SH,上证指数,1998-02-26,1193,1206.67,1189.51,1206.67,295702600,3204.2
000001.SH,上证指数,1998-02-27,1209.44,1213.72,1202.86,1206.53,335633900,3584.7
000001.SH,上证指数,1998-03-02,1196.74,1205.74,1182.61,1188.3,463198300,4811.2
000001.SH,上证指数,1998-03-03,1186.52,1201.8,1185.3,1201.78,345517900,3481.1
000001.SH,上证指数,1998-03-04,1204.94,1214,1201.25,1213.25,352497400,4038.8
000001.SH,上证指数,1998-03-05,1217.85,1219.28,1206.37,1207.54,316774800,3518.7
000001.SH,上证指数,1998-03-06,1208.74,1208.97,1202.12,1206.45,301174200,3281.6
000001.SH,上证指数,1998-03-09,1207.95,1208.61,1197.56,1200.83,302512500,3485.5
000001.SH,上证指数,1998-03-10,1199.62,1205.83,1186.55,1199.83,285303000,3251
000001.SH,上证指数,1998-03-11,1201.26,1210.52,1187.44,1190.03,353822300,4316.3
000001.SH,上证指数,1998-03-12,1187.53,1188.28,1175.55,1178.97,240442500,2573.4
000001.SH,上证指数,1998-03-13,1177.81,1184.96,1176,1184.96,225145200,2416.9
000001.SH,上证指数,1998-03-16,1186.18,1188.61,1179.44,1188.48,293390300,3335.5
000001.SH,上证指数,1998-03-17,1193.66,1202.83,1193.23,1202.83,358947100,4193.5
000001.SH,上证指数,1998-03-18,1204.1,1204.74,1191.9,1193.9,353387100,3986.1
000001.SH,上证指数,1998-03-19,1192.39,1195.82,1184.87,1188.71,327804400,3447.2
000001.SH,上证指数,1998-03-20,1188.59,1192.32,1183.24,1187.5,270682000,2916.9
000001.SH,上证指数,1998-03-23,1186.56,1186.86,1178.04,1179.86,332712900,3881.5
000001.SH,上证指数,1998-03-24,1180.09,1194.05,1179.97,1194.01,324075900,3686.7
000001.SH,上证指数,1998-03-25,1207.61,1209.76,1188.85,1191.55,397299000,4566.8
000001.SH,上证指数,1998-03-26,1191,1193.81,1186.22,1188.86,440153100,4462.1
000001.SH,上证指数,1998-03-27,1189.4,1223.92,1188.85,1223.56,668154200,7141.5
000001.SH,上证指数,1998-03-30,1230.94,1249.44,1228.29,1249.43,705946800,7877.3
000001.SH,上证指数,1998-03-31,1251.34,1252.24,1238.64,1243.01,587857400,6392.2
000001.SH,上证指数,1998-04-01,1243.37,1255.01,1240.05,1254.96,606361600,6682.8
000001.SH,上证指数,1998-04-02,1259.59,1285.03,1259.58,1269.01,1003909200,10983.9
000001.SH,上证指数,1998-04-03,1268.56,1286.1,1266.03,1286.08,751279700,8354.3
000001.SH,上证指数,1998-04-06,1291.61,1306.38,1286.43,1306.37,983014700,10227.8
000001.SH,上证指数,1998-04-07,1308.55,1310.28,1296.54,1303.14,757477500,9267.9
000001.SH,上证指数,1998-04-08,1303.4,1322.82,1302.41,1322.79,1077899100,11250.5
000001.SH,上证指数,1998-04-09,1326.44,1328.78,1288.88,1297.22,1170678800,12471.7
000001.SH,上证指数,1998-04-10,1294.61,1311.52,1293.58,1311.51,848768500,10319
000001.SH,上证指数,1998-04-13,1319.94,1326.29,1311.83,1318.74,851823200,10897.4
000001.SH,上证指数,1998-04-14,1318.27,1320.9,1304.37,1313.72,586836500,7135.6
000001.SH,上证指数,1998-04-15,1314.16,1324.7,1314.06,1324.7,646926100,7535.7
000001.SH,上证指数,1998-04-16,1324.03,1326.42,1312.56,1316.24,692442300,8373.3
000001.SH,上证指数,1998-04-17,1311.54,1311.73,1291.08,1298.1,671853700,7597.5
000001.SH,上证指数,1998-04-20,1292.16,1302.98,1286.58,1296,602184600,6998.6
000001.SH,上证指数,1998-04-21,1296.77,1307.85,1295.05,1305.22,527590900,5851.8
000001.SH,上证指数,1998-04-22,1307.83,1333.06,1307.83,1332.18,713061200,7456.9
000001.SH,上证指数,1998-04-23,1337.48,1340.25,1321.04,1324.55,673880500,8436.8
000001.SH,上证指数,1998-04-24,1324.45,1331.85,1313.6,1315.16,666847900,8363.3
000001.SH,上证指数,1998-04-27,1314.35,1318.79,1303.48,1310.37,624553600,8603.1
000001.SH,上证指数,1998-04-28,1315.34,1333.09,1315.32,1332.99,610755400,8116.3
000001.SH,上证指数,1998-04-29,1337.89,1341.58,1328.56,1332.49,535198100,6971.7
000001.SH,上证指数,1998-04-30,1336.01,1343.46,1335.54,1343.44,597115100,7483.1
000001.SH,上证指数,1998-05-04,1353.05,1355.51,1345.35,1352.92,649505200,8971.2
000001.SH,上证指数,1998-05-05,1355.04,1356.05,1346.59,1352.52,528322300,6783.6
000001.SH,上证指数,1998-05-06,1352.72,1355.65,1341.8,1348.41,592135400,7505.5
000001.SH,上证指数,1998-05-07,1348.88,1352.55,1326.65,1327.87,668763100,8196.5
000001.SH,上证指数,1998-05-08,1324.74,1357.6,1324.72,1357.59,708903300,10309.8
000001.SH,上证指数,1998-05-11,1367.24,1368.02,1351.59,1354.6,944656900,11706.8
000001.SH,上证指数,1998-05-12,1358.95,1360.06,1342.73,1349.64,625359400,7593.5
000001.SH,上证指数,1998-05-13,1351.18,1369.3,1351,1369.26,761818700,9195.8
000001.SH,上证指数,1998-05-14,1373.17,1376.29,1360.89,1367.12,766794800,9816.9
000001.SH,上证指数,1998-05-15,1373.42,1379.12,1361.84,1368.08,710541300,8380.1
000001.SH,上证指数,1998-05-18,1373.67,1376.38,1360.46,1368.18,520848000,6557.8
000001.SH,上证指数,1998-05-19,1370.67,1372.87,1355.53,1362.29,433165900,5412.5
000001.SH,上证指数,1998-05-20,1362.69,1365.1,1352.16,1357.43,524971100,6484.6
000001.SH,上证指数,1998-05-21,1356.95,1367.71,1350.26,1366.65,513074600,6186.1
000001.SH,上证指数,1998-05-22,1371.36,1379.89,1370.72,1375.81,679473100,8125.8
000001.SH,上证指数,1998-05-25,1380.12,1389.65,1376.2,1389.36,849696300,10191.5
000001.SH,上证指数,1998-05-26,1392.75,1394.43,1383.75,1390.41,732109400,8972.8
000001.SH,上证指数,1998-05-27,1393.73,1399.54,1390.55,1399.54,778774500,9068.9
000001.SH,上证指数,1998-05-28,1402.85,1405.58,1392.9,1397.89,698473900,8144.5
000001.SH,上证指数,1998-05-29,1402.67,1411.34,1402.01,1411.2,790232800,9562
000001.SH,上证指数,1998-06-01,1418.35,1420.55,1411.06,1415.57,837750500,10243.8
000001.SH,上证指数,1998-06-02,1419.22,1419.57,1402.62,1413.08,606968100,7668.6
000001.SH,上证指数,1998-06-03,1415.01,1421.12,1413.11,1420,636660700,7408.4
000001.SH,上证指数,1998-06-04,1420.98,1422.97,1402.74,1406.3,633253300,7336.7
000001.SH,上证指数,1998-06-05,1404.07,1414.36,1390.63,1408.61,655376700,7996.8
000001.SH,上证指数,1998-06-08,1411.95,1415.18,1401.05,1403.73,557909600,6975
000001.SH,上证指数,1998-06-09,1400.34,1400.34,1357.46,1369.65,594904200,7149.3
000001.SH,上证指数,1998-06-10,1367.74,1377.83,1359.39,1368.29,460984900,5783.2
000001.SH,上证指数,1998-06-11,1367.55,1371.15,1346.06,1347.67,360002800,4133.1
000001.SH,上证指数,1998-06-12,1373.11,1383.46,1365.08,1383.38,462295400,5434.5
000001.SH,上证指数,1998-06-15,1385.32,1386.98,1359.87,1365.34,466317200,5905.9
000001.SH,上证指数,1998-06-16,1362.59,1362.59,1323.52,1348.58,481912400,5878.4
000001.SH,上证指数,1998-06-17,1349,1356.66,1344.44,1348.94,391397600,4913.6
000001.SH,上证指数,1998-06-18,1352.23,1372.12,1352.23,1370.68,384530100,4839.4
000001.SH,上证指数,1998-06-19,1376.19,1392.87,1376.19,1392.87,464144800,5999.2
000001.SH,上证指数,1998-06-22,1400.46,1401.51,1392.05,1399.35,568828100,7484.5
000001.SH,上证指数,1998-06-23,1398.23,1398.7,1385.45,1397.95,564505900,7343.5
000001.SH,上证指数,1998-06-24,1399.7,1402.13,1390.85,1401.74,538438200,6821.3
000001.SH,上证指数,1998-06-25,1402.95,1404.04,1377.17,1382.03,413646400,5246.6
000001.SH,上证指数,1998-06-26,1383.29,1388.55,1376.4,1385.61,430782000,6297.2
000001.SH,上证指数,1998-06-29,1387.02,1387.19,1356.21,1361.43,395089500,5214.1
000001.SH,上证指数,1998-06-30,1360.61,1363.59,1335.21,1339.2,300133800,3843.1
000001.SH,上证指数,1998-07-01,1363.26,1367.14,1315.18,1316.44,402220100,4934.8
000001.SH,上证指数,1998-07-02,1314.1,1331.65,1296.99,1331.65,371886000,4497.5
000001.SH,上证指数,1998-07-03,1335.83,1341.73,1327.79,1335.12,400101100,4867
000001.SH,上证指数,1998-07-06,1339.26,1339.67,1313.27,1315.28,380956600,4181.2
000001.SH,上证指数,1998-07-07,1313.64,1324.4,1307.9,1324.4,270156800,3170.4
000001.SH,上证指数,1998-07-08,1326.81,1339.16,1326.62,1338.98,272609300,3291.4
000001.SH,上证指数,1998-07-09,1341.35,1344.43,1336.66,1343.23,293271700,3404.8
000001.SH,上证指数,1998-07-10,1344.74,1360.64,1344.63,1360.61,356836300,4345.8
000001.SH,上证指数,1998-07-13,1362.68,1362.99,1352.15,1358.81,393418100,4549.3
000001.SH,上证指数,1998-07-14,1360.61,1361.18,1334.7,1336.55,433373600,5097.6
000001.SH,上证指数,1998-07-15,1332.41,1341.64,1326.32,1335.46,377803600,4350.1
000001.SH,上证指数,1998-07-16,1335.29,1337.64,1317.88,1325.63,368570300,4352.8
000001.SH,上证指数,1998-07-17,1325.88,1330.81,1311.75,1314.71,409889300,4733.9
000001.SH,上证指数,1998-07-20,1311.05,1311.15,1278.3,1287.07,370583900,4310.8
000001.SH,上证指数,1998-07-21,1285.78,1318.93,1284.79,1313.01,325768400,3771.4
000001.SH,上证指数,1998-07-22,1312.22,1312.36,1295.61,1299.14,287606700,3416.4
000001.SH,上证指数,1998-07-23,1299.21,1316.28,1299.15,1316.27,283347500,3432.4
000001.SH,上证指数,1998-07-24,1317.84,1330.49,1317.84,1326.82,340698200,3967
000001.SH,上证指数,1998-07-27,1328.33,1328.72,1314.73,1321.89,308842000,3552.7
000001.SH,上证指数,1998-07-28,1321.63,1324.27,1313.2,1317.94,266417900,2975.4
000001.SH,上证指数,1998-07-29,1317.92,1321.26,1308.26,1311.94,316962700,3237.6
000001.SH,上证指数,1998-07-30,1312.85,1318.02,1309.77,1315.3,315650600,4152.3
000001.SH,上证指数,1998-07-31,1316.3,1319.35,1312.37,1316.91,327233700,3678.7
000001.SH,上证指数,1998-08-03,1315.13,1315.47,1299.92,1302.1,311186000,3385
000001.SH,上证指数,1998-08-04,1299.72,1299.72,1283.19,1293.45,284041500,3013.9
000001.SH,上证指数,1998-08-05,1293.7,1307.48,1293.12,1307.44,284233100,3113.3
000001.SH,上证指数,1998-08-06,1310.29,1312.6,1292.39,1294.16,301652900,3314.5
000001.SH,上证指数,1998-08-07,1292.08,1292.31,1267.92,1271.06,396077600,4607.4
000001.SH,上证指数,1998-08-10,1262,1262.03,1227.47,1234.58,322600600,3561.8
000001.SH,上证指数,1998-08-11,1230.37,1241.78,1206.63,1207.67,273476600,2855.7
000001.SH,上证指数,1998-08-12,1204.36,1207.72,1158.78,1190.55,392772800,4037.9
000001.SH,上证指数,1998-08-13,1193.36,1205.85,1185.57,1204.18,330346600,3482.9
000001.SH,上证指数,1998-08-14,1202.37,1202.37,1165.86,1168.02,356942500,3560.1
000001.SH,上证指数,1998-08-17,1152.67,1152.67,1068.65,1070.41,374883800,3639.1
000001.SH,上证指数,1998-08-18,1054.18,1094.37,1043.02,1071.3,371473200,3430.5
000001.SH,上证指数,1998-08-19,1072.74,1126.08,1072.72,1126.08,419496000,3994.4
000001.SH,上证指数,1998-08-20,1128.75,1149.95,1113.85,1149.9,442336700,4385.7
000001.SH,上证指数,1998-08-21,1149.62,1178.73,1141.5,1177.62,485257200,5067.4
000001.SH,上证指数,1998-08-24,1178.55,1190.88,1166.14,1178.55,493706200,5512.3
000001.SH,上证指数,1998-08-25,1174.4,1179.1,1159.38,1179.06,458492900,4895.5
000001.SH,上证指数,1998-08-26,1174.84,1182.33,1159.52,1160.28,375244800,4152.6
000001.SH,上证指数,1998-08-27,1152.35,1154.69,1142.16,1145.21,311901600,3328.5
000001.SH,上证指数,1998-08-28,1139.81,1146.51,1125.19,1129.72,301011800,3060.5
000001.SH,上证指数,1998-08-31,1117.97,1150.22,1072.42,1150.22,355350700,3588.3
000001.SH,上证指数,1998-09-01,1142.5,1163.17,1123.63,1143.12,422770200,3904.4
000001.SH,上证指数,1998-09-02,1137.3,1149.26,1129.8,1136.89,281097500,2570.4
000001.SH,上证指数,1998-09-03,1136.44,1151,1136.13,1147.19,255206400,2533.4
000001.SH,上证指数,1998-09-04,1148.95,1169.46,1148.94,1163.52,384586100,3456.1
000001.SH,上证指数,1998-09-07,1168.36,1178.37,1163.2,1178.37,367554600,3442.6
000001.SH,上证指数,1998-09-08,1181.06,1185.09,1166.65,1167.59,370087300,3896
000001.SH,上证指数,1998-09-09,1165.65,1190.73,1162.46,1190.68,496342800,5347.6
000001.SH,上证指数,1998-09-10,1194.87,1219.79,1194.11,1213.67,694575100,8009.8
000001.SH,上证指数,1998-09-11,1214.83,1225.14,1206.61,1218,623998000,6993
000001.SH,上证指数,1998-09-14,1219.31,1239.76,1214.44,1239.6,702128400,8350.7
000001.SH,上证指数,1998-09-15,1240.94,1245.42,1228.87,1230.12,655214600,7645.8
000001.SH,上证指数,1998-09-16,1226.9,1252.2,1225.29,1252.13,692080500,7454.8
000001.SH,上证指数,1998-09-17,1257.37,1264.39,1226.72,1233.7,901104600,10053
000001.SH,上证指数,1998-09-18,1227.56,1233.4,1199.58,1207,690847700,7710.5
000001.SH,上证指数,1998-09-21,1199.16,1222.37,1193.82,1222.37,455510500,5032.3
000001.SH,上证指数,1998-09-22,1224.39,1229.61,1214.01,1222.63,424660600,4480.7
000001.SH,上证指数,1998-09-23,1223.99,1233.79,1222.36,1229.86,413005000,4330.3
000001.SH,上证指数,1998-09-24,1231.04,1232.27,1196.92,1199.06,530999300,6106.2
000001.SH,上证指数,1998-09-25,1194.31,1221.57,1192.07,1221.57,417635900,4312.2
000001.SH,上证指数,1998-09-28,1224.26,1239.8,1217.65,1230.21,567707900,5498.4
000001.SH,上证指数,1998-09-29,1231.89,1239.1,1226.84,1231.74,459051900,4368.4
000001.SH,上证指数,1998-09-30,1233.58,1242.94,1233.42,1242.89,397208600,4220.2
000001.SH,上证指数,1998-10-05,1245.73,1246.6,1231.4,1234.77,347096500,3718.6
000001.SH,上证指数,1998-10-06,1234.14,1237.84,1214.82,1217.45,353093700,3902.6
000001.SH,上证指数,1998-10-07,1214.36,1219.1,1207.92,1213.78,374769300,3944.6
000001.SH,上证指数,1998-10-08,1215.95,1228.73,1215.87,1228.71,392864900,3976.7
000001.SH,上证指数,1998-10-09,1231.94,1241.05,1229.84,1236.93,539279900,5281.8
000001.SH,上证指数,1998-10-12,1239.56,1247.24,1227.85,1247.14,610646500,6061
000001.SH,上证指数,1998-10-13,1250.67,1257.35,1239.77,1244.06,603780300,6165.9
000001.SH,上证指数,1998-10-14,1243.71,1247.66,1234.06,1240.59,413168800,4559.1
000001.SH,上证指数,1998-10-15,1243.19,1254.84,1241.25,1254.81,515460000,5746.6
000001.SH,上证指数,1998-10-16,1259.14,1263.71,1249.93,1251.52,605900900,6327
000001.SH,上证指数,1998-10-19,1255.05,1256.75,1240.44,1246.23,479430900,5084.8
000001.SH,上证指数,1998-10-20,1248.23,1251.43,1238.3,1243.64,407387900,4449.6
000001.SH,上证指数,1998-10-21,1243.53,1243.6,1206.11,1207.82,586510800,6599.2
000001.SH,上证指数,1998-10-22,1202.2,1216.16,1191.55,1216.09,521977400,5579.3
000001.SH,上证指数,1998-10-23,1217.12,1230.82,1215.47,1217.42,539823600,6106.7
000001.SH,上证指数,1998-10-26,1215.55,1215.55,1195.24,1208.26,571479700,6264.5
000001.SH,上证指数,1998-10-27,1207.2,1218.44,1204.73,1216.78,450979900,4977.1
000001.SH,上证指数,1998-10-28,1218.49,1226.11,1217.23,1225.92,459195800,5074.6
000001.SH,上证指数,1998-10-29,1226.92,1229.74,1214.92,1216.76,396974500,4335.6
000001.SH,上证指数,1998-10-30,1216.01,1225.64,1215.45,1217.31,416416600,4572.4
000001.SH,上证指数,1998-11-02,1217.33,1223.53,1210.84,1223.47,381364500,4315.3
000001.SH,上证指数,1998-11-03,1225.26,1236.96,1225.21,1236.87,414995600,4894.2
000001.SH,上证指数,1998-11-04,1239.49,1240.7,1232.78,1235.8,420016000,4558.6
000001.SH,上证指数,1998-11-05,1237.54,1253.31,1237.5,1253.27,558374000,6508.7
000001.SH,上证指数,1998-11-06,1258.69,1267.39,1257.17,1259.76,744913100,9507
000001.SH,上证指数,1998-11-09,1263.96,1283.12,1263.95,1283.12,671776000,8187.8
000001.SH,上证指数,1998-11-10,1283.91,1288.73,1275.19,1286.55,608090100,7414.9
000001.SH,上证指数,1998-11-11,1287.42,1288.35,1278.47,1286.19,560483500,6742.3
000001.SH,上证指数,1998-11-12,1286.55,1295.06,1278.94,1282.98,573566900,6798.1
000001.SH,上证指数,1998-11-13,1281.99,1285.92,1271.32,1282.5,475037700,5672.4
000001.SH,上证指数,1998-11-16,1284.33,1293.76,1281.6,1293.74,500316200,6060.5
000001.SH,上证指数,1998-11-17,1296.62,1300.15,1285.02,1290.59,482707600,5734.3
000001.SH,上证指数,1998-11-18,1291,1292.92,1281.59,1285.5,452807000,5244.6
000001.SH,上证指数,1998-11-19,1283.96,1284.13,1274.08,1275.6,413743900,5354.6
000001.SH,上证指数,1998-11-20,1272.65,1279.37,1271.65,1275.37,391127900,4647.2
000001.SH,上证指数,1998-11-23,1275.9,1278.08,1269.09,1273.78,383576400,4358.3
000001.SH,上证指数,1998-11-24,1274.44,1282.92,1274.41,1278.91,359511900,4500.6
000001.SH,上证指数,1998-11-25,1280.26,1283.96,1262.22,1263.85,340725400,4045.1
000001.SH,上证指数,1998-11-26,1260.07,1262.78,1247.84,1252.81,354374200,4023.4
000001.SH,上证指数,1998-11-27,1252.37,1259.04,1242.56,1245.08,330863000,3776.5
000001.SH,上证指数,1998-11-30,1244.92,1247.41,1238.13,1247.41,291253200,3457.1
000001.SH,上证指数,1998-12-01,1249,1251.86,1231.99,1234.35,278784000,3325.1
000001.SH,上证指数,1998-12-02,1233.16,1236.96,1222.64,1236.96,269402700,3111
000001.SH,上证指数,1998-12-03,1238.29,1239.26,1229.85,1232.5,299222900,3415.6
000001.SH,上证指数,1998-12-04,1232.43,1234.63,1213.55,1219.19,300925800,3254.1
000001.SH,上证指数,1998-12-07,1234.75,1237.69,1207.75,1209.54,250485700,2753.3
000001.SH,上证指数,1998-12-08,1209.83,1223.25,1209.81,1223.25,220345700,2271.7
000001.SH,上证指数,1998-12-09,1224.35,1225.98,1219.01,1224.08,202787700,2028.1
000001.SH,上证指数,1998-12-10,1224.14,1224.92,1203.06,1204.63,257398400,2685.2
000001.SH,上证指数,1998-12-11,1201.84,1214.24,1194.06,1214.21,238340300,2318.3
000001.SH,上证指数,1998-12-14,1214.6,1214.67,1194.65,1196.29,209215900,2152.9
000001.SH,上证指数,1998-12-15,1193.63,1194.89,1173.92,1194.84,234660400,2500.1
000001.SH,上证指数,1998-12-16,1194.94,1195.54,1180.86,1183.06,180747000,1890.7
000001.SH,上证指数,1998-12-17,1180.16,1180.16,1158.5,1160.09,259969600,2559.9
000001.SH,上证指数,1998-12-18,1155.75,1167.63,1150.72,1155.92,223789400,2063.6
000001.SH,上证指数,1998-12-21,1153.66,1163.23,1150.38,1154.42,178031300,1716.8
000001.SH,上证指数,1998-12-22,1155.63,1185.97,1155.62,1185.96,262848200,2677
000001.SH,上证指数,1998-12-23,1186.97,1187.91,1170.15,1172.51,213797800,2288.1
000001.SH,上证指数,1998-12-24,1171.7,1171.7,1161.84,1168.98,214098400,2173.6
000001.SH,上证指数,1998-12-25,1169.6,1178.91,1169.54,1173.91,189961300,2073.2
000001.SH,上证指数,1998-12-28,1175.63,1179,1157.69,1159.93,198546200,2199.3
